StudentID,CourseID,Progress,State
1409,42,90,Maharashtra
1409,22,90,Karnataka
1410,26,100,Arunachal Pradesh
1410,13,60,Jharkhand
1410,3,100,Manipur
1410,32,70,Madhya Pradesh
1411,15,80,Nagaland
1412,18,0,Rajasthan
1412,19,40,Assam
1412,31,20,Telangana
1412,5,90,Haryana
1412,5,10,Goa
1413,45,90,Odisha
1413,13,30,Telangana
1413,18,90,Arunachal Pradesh
1413,46,90,Tamil Nadu
1413,35,90,Odisha
1414,32,90,Odisha
1414,27,50,Chhattisgarh
1414,20,100,Mizoram
1414,15,30,Madhya Pradesh
1415,26,80,Uttar Pradesh
1415,4,30,Assam
1415,49,10,Pradesh
1415,3,100,Uttarakhand
1415,20,100,Mizoram
1416,24,20,Manipur
1416,6,30,Kerala
1416,40,20,Arunachal Pradesh
1416,9,0,Arunachal Pradesh
1416,28,100,Uttarakhand
1417,16,0,Uttarakhand
1418,39,10,Nagaland
1418,50,20,Odisha
1419,15,70,Tamil Nadu
1420,6,10,West Bengal.
1420,25,80,Punjab
1421,40,90,Madhya Pradesh
1421,33,50,Maharashtra
1421,28,50,Odisha
1421,30,60,Odisha
1422,30,0,Arunachal Pradesh
1422,7,10,Odisha
1423,6,50,Arunachal Pradesh
1423,34,30,Rajasthan
1423,28,100,Madhya Pradesh
1423,11,100,Sikkim
1423,43,100,Karnataka
1424,28,90,Chhattisgarh
1424,10,80,Tripura
1424,9,40,Odisha
1424,12,80,Punjab
1425,9,20,Punjab
1425,36,50,Sikkim
1425,25,90,Gujarat
1425,8,20,Assam
1426,26,20,Nagaland
1427,23,50,Madhya Pradesh
1427,39,50,West Bengal.
1427,8,10,Haryana
1427,32,80,Nagaland
1427,40,10,Telangana
1428,10,40,Madhya Pradesh
1428,30,80,Maharashtra
1428,43,60,Maharashtra
1428,19,70,Haryana
1429,5,30,Manipur
1429,21,40,Kerala
1429,42,0,Uttar Pradesh
1429,27,60,West Bengal.
1429,13,80,Uttar Pradesh
1430,30,40,Mizoram
1430,27,90,Himachal Pradesh
1430,17,50,West Bengal.
1430,17,80,Tripura
1431,41,20,Assam
1431,41,20,Assam
1432,1,10,Gujarat
1433,21,50,Pradesh
1433,13,70,Maharashtra
1433,44,10,Maharashtra
1434,42,40,Nagaland
1434,34,50,Gujarat
1435,20,100,Uttarakhand
1435,14,30,Andhra Pradesh
1435,12,100,Nagaland
1436,27,20,Haryana
1436,23,40,Arunachal Pradesh
1436,46,20,Maharashtra
1436,16,40,Nagaland
1436,28,60,Pradesh
1437,25,70,Uttar Pradesh
1437,14,70,Kerala
1437,4,50,West Bengal.
1438,31,50,Bihar
1438,7,70,Uttarakhand
1439,5,90,Kerala
1439,46,40,Karnataka
1439,2,50,West Bengal.
1439,20,30,Himachal Pradesh
1439,33,100,Tamil Nadu
1440,49,50,Himachal Pradesh
1440,28,90,Kerala
1440,14,100,Gujarat
1440,19,70,Odisha
1440,34,30,Maharashtra
1441,17,50,Mizoram
1441,38,30,Assam
1441,23,100,Karnataka
1442,33,30,Madhya Pradesh
1443,3,40,Telangana
1443,27,40,Nagaland
1444,32,30,Meghalaya
1444,39,10,Chhattisgarh
1444,42,90,Nagaland
1445,43,70,Goa
1445,12,40,Mizoram
1445,10,80,Jharkhand
1445,28,50,Chhattisgarh
1445,39,10,Himachal Pradesh
1446,48,40,Andhra Pradesh
1446,2,60,Himachal Pradesh
1446,6,60,Gujarat
1446,31,0,Kerala
1446,43,60,Karnataka
1447,21,50,Telangana
1447,10,40,Jharkhand
1447,39,40,Jharkhand
1447,35,20,Tamil Nadu
1447,50,0,Haryana
1448,18,0,Karnataka
1448,20,40,Goa
1448,4,10,Karnataka
1448,48,30,Chhattisgarh
1449,47,20,Sikkim
1449,47,50,Kerala
1450,20,70,Uttar Pradesh
1450,27,30,Maharashtra
1450,37,30,Himachal Pradesh
1451,46,10,Pradesh
1452,15,10,Madhya Pradesh
1452,32,80,Jharkhand
1452,16,100,West Bengal.
1452,15,100,Jharkhand
1452,33,50,Rajasthan
1453,34,60,Arunachal Pradesh
1453,16,80,Mizoram
1453,44,80,Kerala
1453,44,60,Karnataka
1454,18,80,Nagaland
1454,8,0,Chhattisgarh
1455,27,30,West Bengal.
1455,37,10,Odisha
1455,2,10,Pradesh
1455,20,60,Kerala
1456,23,100,Arunachal Pradesh
1457,42,100,Punjab
1458,28,0,Uttarakhand
1458,45,40,Arunachal Pradesh
1458,46,70,West Bengal.
1459,25,70,Rajasthan
1459,3,50,Tamil Nadu
1459,7,70,Manipur
1460,39,80,Maharashtra
1460,49,80,Sikkim
1460,9,70,West Bengal.
1460,46,60,Odisha
1461,9,0,Maharashtra
1461,30,40,Haryana
1461,6,30,Tamil Nadu
1461,24,30,Bihar
1461,38,70,Arunachal Pradesh
1462,14,90,Rajasthan
1462,50,0,Kerala
1463,15,100,Arunachal Pradesh
1463,45,70,Odisha
1464,14,90,Karnataka
1464,33,80,Nagaland
1464,27,70,Maharashtra
1464,10,30,Himachal Pradesh
1465,44,30,Haryana
1466,4,90,Chhattisgarh
1467,11,40,Himachal Pradesh
1467,11,20,Pradesh
1467,3,50,Rajasthan
1467,35,30,Uttarakhand
1467,26,30,Uttarakhand
1468,29,70,Haryana
1468,16,70,Jharkhand
1468,24,0,West Bengal.
1468,33,40,Uttar Pradesh
1468,44,30,Andhra Pradesh
1469,1,100,Himachal Pradesh
1469,34,10,Jharkhand
1470,50,70,Chhattisgarh
1471,43,90,Arunachal Pradesh
1472,14,10,Goa
1472,25,100,Andhra Pradesh
1473,31,100,Gujarat
1473,9,10,Assam
1473,25,0,Himachal Pradesh
1473,21,80,Chhattisgarh
1474,41,20,Assam
1474,32,30,Chhattisgarh
1474,21,70,Gujarat
1474,2,60,Nagaland
1474,23,100,Uttarakhand
1475,20,60,Gujarat
1475,45,100,Andhra Pradesh
1475,24,0,Karnataka
1475,38,50,Madhya Pradesh
1476,45,60,Sikkim
1476,43,80,Punjab
1476,30,90,Goa
1476,36,80,Assam
1476,47,0,Goa
1477,30,0,Karnataka
1477,2,0,Sikkim
1478,13,80,Pradesh
1479,46,10,Telangana
1479,44,0,Himachal Pradesh
1479,15,10,Meghalaya
1479,31,60,Telangana
1480,13,80,Haryana
1481,26,70,Rajasthan
1482,10,40,Bihar
1482,24,50,Punjab
1482,17,90,Goa
1482,12,50,Goa
1482,26,20,Tamil Nadu
1483,47,80,Rajasthan
1483,29,90,Arunachal Pradesh
1483,33,20,Telangana
1483,11,70,Manipur
1484,10,0,Goa
1484,34,80,Maharashtra
1484,21,50,Tamil Nadu
1485,32,80,Kerala
1485,33,0,Uttar Pradesh
1485,27,80,Meghalaya
1485,1,20,Rajasthan
1486,2,0,Andhra Pradesh
1486,44,100,Meghalaya
1486,16,10,Arunachal Pradesh
1487,19,10,Telangana
1487,16,100,Goa
1487,3,20,Rajasthan
1488,43,40,Madhya Pradesh
1488,42,20,Punjab
1488,34,0,Odisha
1488,6,100,West Bengal.
1489,10,30,Jharkhand
1489,17,100,Uttar Pradesh
1489,42,50,Pradesh
1489,3,10,Odisha
1489,9,20,Nagaland
1490,2,60,Uttarakhand
1490,31,80,Sikkim
1490,15,10,Uttar Pradesh
1491,48,20,Goa
1491,30,90,Haryana
1491,27,90,Karnataka
1491,28,10,Tamil Nadu
1492,11,30,Himachal Pradesh
1492,2,70,Bihar
1493,28,80,Rajasthan
1493,31,40,Uttarakhand
1494,30,90,Manipur
1494,37,50,Maharashtra
1495,49,30,Bihar
1495,49,0,Meghalaya
1495,34,50,Uttar Pradesh
1495,19,100,Gujarat
1495,26,40,Punjab
1496,34,30,Haryana
1496,28,100,Meghalaya
1496,13,60,Manipur
1496,49,50,Rajasthan
1497,4,30,West Bengal.
1498,48,90,Assam
1498,40,50,Manipur
1498,7,0,Odisha
1498,44,40,Kerala
1498,46,40,Punjab
1499,20,30,Sikkim
1499,2,60,Jharkhand
1499,39,10,Tamil Nadu
1499,44,70,Arunachal Pradesh
1500,28,40,West Bengal.
1500,7,10,Pradesh
1500,13,100,Odisha
1500,17,30,Andhra Pradesh
1500,43,40,Sikkim
1501,40,100,Goa
1501,8,0,Rajasthan
1501,15,10,Meghalaya
1502,30,0,Kerala
1503,2,10,Meghalaya
1503,24,0,West Bengal.
1503,47,30,Sikkim
1504,14,0,Karnataka
1504,2,70,Madhya Pradesh
1504,15,20,Goa
1505,29,70,Chhattisgarh
1505,9,60,Maharashtra
1505,33,100,Kerala
1506,21,100,Gujarat
1506,30,90,Uttarakhand
1506,22,100,West Bengal.
1507,4,0,Manipur
1507,34,40,Chhattisgarh
1507,26,30,Tripura
1508,10,0,Andhra Pradesh
1508,24,20,Madhya Pradesh
1509,1,100,Jharkhand
1509,50,30,Rajasthan
1509,26,0,Maharashtra
1509,4,20,Manipur
1509,49,0,Punjab
1510,26,90,Goa
1510,9,30,Nagaland
1510,31,10,Tripura
1510,39,90,Meghalaya
1511,27,40,Gujarat
1511,1,30,West Bengal.
1511,8,20,Karnataka
1512,42,20,Goa
1512,44,10,Uttar Pradesh
1513,29,40,Pradesh
1513,5,60,Assam
1514,28,100,Himachal Pradesh
1514,16,100,Kerala
1515,8,10,Nagaland
1515,47,80,Arunachal Pradesh
1516,2,60,Goa
1517,41,20,Haryana
1517,1,10,Gujarat
1517,48,50,Haryana
1517,45,80,Manipur
1518,46,10,Uttarakhand
1518,31,80,Haryana
1518,23,90,Chhattisgarh
1519,39,100,Goa
1519,41,50,Goa
1519,34,60,Meghalaya
1520,33,10,Madhya Pradesh
1520,32,70,Maharashtra
1520,10,0,Tripura
1520,28,40,Goa
1521,26,90,Odisha
1521,9,20,Chhattisgarh
1521,42,80,Sikkim
1522,24,80,Haryana
1522,14,60,Tripura
1522,4,20,Gujarat
1523,33,90,Tripura
1524,7,50,Manipur
1524,2,60,West Bengal.
1524,29,80,Sikkim
1524,49,90,Maharashtra
1525,21,80,Jharkhand
1526,35,70,Mizoram
1526,50,70,Assam
1526,40,20,Uttarakhand
1527,34,80,Rajasthan
1527,30,40,Chhattisgarh
1527,6,70,Chhattisgarh
1528,17,90,Assam
1528,15,100,Uttar Pradesh
1528,33,0,Chhattisgarh
1528,28,60,Arunachal Pradesh
1529,44,90,Mizoram
1529,9,70,Andhra Pradesh
1529,30,30,Odisha
1530,30,90,Odisha
1530,26,20,Mizoram
1531,9,0,Sikkim
1531,14,0,Tripura
1531,32,40,Manipur
1532,29,50,Kerala
1532,23,10,Arunachal Pradesh
1532,12,100,Goa
1532,49,30,Pradesh
1533,4,40,Mizoram
1533,40,50,Kerala
1534,9,60,Madhya Pradesh
1534,30,100,Odisha
1534,8,70,Uttarakhand
1534,29,40,Gujarat
1535,50,20,Uttar Pradesh
1536,43,100,Punjab
1537,14,30,Karnataka
1537,43,10,Sikkim
1537,2,10,Nagaland
1538,30,60,Goa
1538,8,10,Sikkim
1538,23,80,Assam
1538,16,70,Haryana
1539,28,60,Odisha
1540,7,40,Himachal Pradesh
1540,45,90,Uttar Pradesh
1540,21,40,Rajasthan
1540,32,50,Jharkhand
1540,27,50,Telangana
1541,23,10,Andhra Pradesh
1541,44,60,Odisha
1542,1,10,Telangana
1542,19,20,Tripura
1542,11,60,Madhya Pradesh
1543,30,20,Sikkim
1543,26,40,Bihar
1543,7,0,Karnataka
1544,47,90,Sikkim
1544,31,0,Goa
1544,49,30,Karnataka
1544,45,50,Jharkhand
1545,6,80,Punjab
1545,30,40,Uttarakhand
1545,49,10,Rajasthan
1545,44,0,Arunachal Pradesh
1546,17,0,Arunachal Pradesh
1546,47,30,Punjab
1546,42,40,Uttarakhand
1546,5,50,Mizoram
1547,40,0,Meghalaya
1547,2,80,Manipur
1547,5,30,Jharkhand
1548,6,30,Punjab
1548,12,80,Chhattisgarh
1548,4,60,Uttar Pradesh
1548,39,20,Nagaland
1548,11,50,Madhya Pradesh
1549,19,20,Kerala
1549,25,20,Manipur
1550,18,40,Rajasthan
1550,43,30,Pradesh
1550,31,100,Uttarakhand
1551,3,60,Punjab
1551,14,70,Mizoram
1551,8,20,Punjab
1551,2,0,Manipur
1551,25,80,Bihar
1552,38,20,Odisha
1552,5,10,Chhattisgarh
1553,50,70,Punjab
1553,35,60,Bihar
1553,11,100,Goa
1553,33,90,Maharashtra
1553,40,70,Maharashtra
1554,20,100,Odisha
1554,10,70,Uttar Pradesh
1554,17,70,Mizoram
1554,25,60,Arunachal Pradesh
1555,19,30,Tripura
1556,20,50,West Bengal.
1557,47,80,Karnataka
1557,29,10,Haryana
1557,49,100,Odisha
1557,21,80,Madhya Pradesh
1557,27,70,Telangana
1558,24,90,Jharkhand
1558,18,50,Mizoram
1558,25,70,Mizoram
1558,42,60,Tamil Nadu
1559,10,30,Pradesh
1559,27,20,Kerala
1559,33,40,Telangana
1559,34,80,Kerala
1559,32,80,Madhya Pradesh
1560,46,30,Himachal Pradesh
1560,28,80,Tamil Nadu
1560,30,0,Assam
1560,42,60,Bihar
1561,41,80,Himachal Pradesh
1561,49,90,Telangana
1562,34,0,West Bengal.
1562,50,60,Pradesh
1562,9,60,Meghalaya
1562,28,40,Gujarat
1562,26,100,Goa
1563,5,0,Tamil Nadu
1563,6,100,Madhya Pradesh
1563,35,60,Karnataka
1563,39,50,Goa
1563,3,20,Manipur
1564,29,20,Andhra Pradesh
1564,15,40,Rajasthan
1564,17,10,West Bengal.
1564,13,0,Chhattisgarh
1565,44,80,Arunachal Pradesh
1565,36,50,Assam
1566,36,20,Jharkhand
1566,47,60,Kerala
1566,25,100,Andhra Pradesh
1566,7,20,Meghalaya
1567,27,80,Mizoram
1567,3,40,Odisha
1567,46,60,Rajasthan
1567,1,0,Manipur
1567,42,100,Pradesh
1568,41,40,Kerala
1568,24,40,Arunachal Pradesh
1568,28,30,Arunachal Pradesh
1568,13,0,Tamil Nadu
1568,42,70,Tripura
1569,16,10,Nagaland
1569,37,60,Tamil Nadu
1569,13,80,Karnataka
1569,20,60,Pradesh
1570,5,80,Jharkhand
1570,11,20,Himachal Pradesh
1570,25,10,West Bengal.
1570,35,50,Punjab
1570,50,80,Sikkim
1571,36,80,Punjab
1572,35,10,Tripura
1572,43,40,Tamil Nadu
1573,2,40,Nagaland
1573,33,90,Meghalaya
1573,50,40,Mizoram
1574,6,100,Andhra Pradesh
1575,29,80,Gujarat
1575,44,10,Pradesh
1576,49,60,Karnataka
1577,43,70,Sikkim
1577,27,80,Chhattisgarh
1577,17,90,Pradesh
1577,24,90,Karnataka
1577,19,70,Rajasthan
1578,17,0,Odisha
1578,23,80,Madhya Pradesh
1578,33,80,Arunachal Pradesh
1578,47,10,Uttarakhand
1579,26,100,Bihar
1579,41,70,Chhattisgarh
1579,15,10,Haryana
1579,43,20,Arunachal Pradesh
1579,4,60,Jharkhand
1580,3,30,Uttarakhand
1580,37,70,Punjab
1580,24,60,Tripura
1580,13,70,Odisha
1581,18,50,Punjab
1581,3,70,Tripura
1581,22,10,Rajasthan
1581,5,40,Mizoram
1582,41,60,Jharkhand
1583,20,20,Himachal Pradesh
1583,38,100,Gujarat
1583,25,70,Haryana
1583,23,10,Uttarakhand
1583,32,80,Pradesh
1584,19,10,Tripura
1584,41,90,Meghalaya
1584,23,70,Andhra Pradesh
1584,7,70,Kerala
1584,1,0,Chhattisgarh
1585,26,40,Rajasthan
1585,46,40,Nagaland
1585,39,50,Punjab
1586,8,40,Mizoram
1586,15,50,Chhattisgarh
1586,7,30,Odisha
1587,41,50,Mizoram
1587,47,0,Madhya Pradesh
1587,38,80,Telangana
1588,45,30,Punjab
1588,26,60,Karnataka
1588,1,50,Uttar Pradesh
1588,20,30,Punjab
1588,49,20,Haryana
1589,19,100,Haryana
1590,5,50,Odisha
1590,42,60,Chhattisgarh
1591,47,40,Maharashtra
1591,24,0,Bihar
1591,12,0,Himachal Pradesh
1591,3,100,Manipur
1592,42,10,Goa
1592,39,0,Nagaland
1592,35,60,Tamil Nadu
1593,23,30,Arunachal Pradesh
1593,21,40,Rajasthan
1593,21,0,Himachal Pradesh
1593,1,0,Jharkhand
1593,17,50,Punjab
1594,44,50,Odisha
1594,12,100,Madhya Pradesh
1594,16,0,Goa
1594,10,80,Tamil Nadu
1594,3,80,Telangana
1595,39,80,Pradesh
1595,37,30,Karnataka
1595,26,0,Nagaland
1596,30,40,Uttar Pradesh
1597,28,70,Chhattisgarh
1597,20,40,Maharashtra
1597,28,90,Himachal Pradesh
1598,7,80,Himachal Pradesh
1598,41,80,Tripura
1598,4,30,Meghalaya
1598,30,30,Bihar
1598,14,30,Rajasthan
1599,31,80,Assam
1599,48,40,Arunachal Pradesh
1599,8,70,West Bengal.
1600,17,30,Gujarat
1600,45,80,Nagaland
1600,10,70,Tripura
1600,6,70,Manipur
1600,19,50,Bihar
1601,20,40,Odisha
1601,42,0,Mizoram
1602,30,10,Manipur
1602,36,60,Punjab
1602,6,50,Punjab
1602,26,30,Jharkhand
1602,7,80,Pradesh
1603,47,60,Rajasthan
1604,38,0,Haryana
1605,37,40,Mizoram
1605,47,60,Odisha
1605,6,40,Uttarakhand
1606,5,60,Chhattisgarh
1606,25,40,Punjab
1606,42,30,Tamil Nadu
1606,19,60,Bihar
1607,11,100,Uttar Pradesh
1607,21,60,Tripura
1607,6,0,Nagaland
1607,20,60,Assam
1608,38,90,Chhattisgarh
1608,20,20,Punjab
1609,2,50,Meghalaya
1609,36,0,Haryana
1609,18,60,Madhya Pradesh
1609,41,0,Chhattisgarh
1610,3,50,Himachal Pradesh
1610,44,70,Tripura
1611,23,40,Uttar Pradesh
1611,45,60,Nagaland
1611,46,90,Nagaland
1611,44,60,Madhya Pradesh
1611,6,100,Tripura
1612,24,30,Gujarat
1613,10,20,Goa
1613,15,100,Tripura
1613,5,100,Jharkhand
1614,31,0,Nagaland
1614,7,10,Rajasthan
1614,49,70,Tamil Nadu
1614,42,0,Gujarat
1614,36,0,West Bengal.
1615,7,50,Uttar Pradesh
1616,39,10,Nagaland
1616,38,10,Odisha
1617,44,60,Telangana
1617,31,70,Meghalaya
1617,19,10,Bihar
1617,37,0,Himachal Pradesh
1618,42,80,Tamil Nadu
1618,22,80,Manipur
1619,39,10,Himachal Pradesh
1619,24,80,Jharkhand
1619,37,80,Maharashtra
1620,28,40,Tripura
1620,27,20,Nagaland
1620,24,90,Sikkim
1620,9,80,Arunachal Pradesh
1620,31,20,Tamil Nadu
1621,5,10,Telangana
1621,26,60,Tamil Nadu
1622,29,30,Himachal Pradesh
1622,18,50,Sikkim
1623,36,50,Karnataka
1623,13,30,Tripura
1623,34,20,Mizoram
1624,42,50,Tamil Nadu
1624,38,30,Madhya Pradesh
1625,24,10,Bihar
1625,22,70,Punjab
1625,42,10,Himachal Pradesh
1625,40,10,Odisha
1626,33,100,Karnataka
1626,30,70,Uttar Pradesh
1626,24,20,Odisha
1627,48,20,Odisha
1628,5,10,Kerala
1629,1,90,Uttar Pradesh
1629,35,60,Punjab
1630,26,10,Nagaland
1630,42,60,Nagaland
1630,5,0,Meghalaya
1630,1,80,Karnataka
1630,5,90,West Bengal.
1631,12,40,Uttarakhand
1631,13,10,Goa
1632,30,20,Uttar Pradesh
1632,23,0,Kerala
1632,22,100,Telangana
1633,23,50,Uttarakhand
1633,29,10,Nagaland
1633,44,60,Andhra Pradesh
1633,7,80,Gujarat
1633,20,30,Sikkim
1634,37,20,Madhya Pradesh
1634,43,90,Chhattisgarh
1635,40,40,Chhattisgarh
1636,2,20,Rajasthan
1637,4,20,Goa
1638,26,60,Uttarakhand
1638,13,50,Manipur
1639,24,30,Manipur
1639,12,70,Uttar Pradesh
1639,34,30,Goa
1639,32,80,West Bengal.
1640,3,80,Pradesh
1641,37,0,Pradesh
1641,37,30,Punjab
1641,12,0,Assam
1642,13,50,Andhra Pradesh
1642,38,20,Andhra Pradesh
1642,38,80,Goa
1642,24,30,Bihar
1643,38,40,Goa
1643,38,90,Maharashtra
1643,28,0,Chhattisgarh
1643,33,0,Assam
1644,37,40,Sikkim
1644,44,60,Uttarakhand
1644,10,70,Rajasthan
1644,18,50,Uttar Pradesh
1645,28,0,Odisha
1645,31,90,Bihar
1646,26,70,Jharkhand
1646,25,20,Maharashtra
1646,17,30,Bihar
1647,7,80,Bihar
1647,46,60,Maharashtra
1648,14,50,Sikkim
1648,5,0,Gujarat
1648,30,100,Mizoram
1648,3,0,Maharashtra
1649,6,20,Kerala
1650,17,60,Odisha
1650,45,100,Gujarat
1650,50,10,Himachal Pradesh
1650,11,100,Assam
1651,24,40,Odisha
1651,43,30,Pradesh
1651,26,90,Mizoram
1652,5,100,Odisha
1652,30,0,Rajasthan
1652,15,90,Arunachal Pradesh
1653,38,80,Nagaland
1653,8,40,Odisha
1653,40,40,Karnataka
1653,15,80,West Bengal.
1653,50,30,Goa
1654,26,0,Himachal Pradesh
1654,32,70,Gujarat
1655,24,60,Pradesh
1655,20,60,Tamil Nadu
1655,14,80,Himachal Pradesh
1656,26,80,Bihar
1656,1,70,Mizoram
1656,45,30,Goa
1656,43,70,Maharashtra
1656,21,100,Manipur
1657,42,90,Andhra Pradesh
1658,42,0,Jharkhand
1659,42,50,Tripura
1660,37,60,Maharashtra
1660,30,60,Jharkhand
1660,34,10,Kerala
1660,30,60,Karnataka
1660,38,40,Odisha
1661,37,70,Karnataka
1661,17,0,Bihar
1661,6,100,Uttar Pradesh
1661,30,60,Manipur
1662,30,80,Assam
1662,25,90,Tamil Nadu
1662,15,20,Haryana
1662,41,70,Nagaland
1662,43,10,Telangana
1663,40,50,Andhra Pradesh
1663,6,40,Tripura
1663,41,20,Telangana
1664,48,30,Mizoram
1665,16,60,Punjab
1665,2,40,Bihar
1666,19,0,Andhra Pradesh
1667,35,90,Tamil Nadu
1667,32,90,Haryana
1667,48,80,Arunachal Pradesh
1667,3,30,Uttarakhand
1667,7,70,Bihar
1668,28,20,Chhattisgarh
1668,39,10,Mizoram
1669,29,10,Maharashtra
1670,3,0,West Bengal.
1671,13,10,Nagaland
1672,16,0,Gujarat
1673,37,0,Bihar
1673,9,80,Chhattisgarh
1674,18,100,Odisha
1675,8,30,Sikkim
1675,4,30,Madhya Pradesh
1675,43,10,Rajasthan
1675,16,40,Gujarat
1676,26,60,West Bengal.
1676,48,20,Goa
1676,29,0,Telangana
1677,47,70,Rajasthan
1677,8,0,Nagaland
1677,5,30,Uttarakhand
1677,44,60,Uttarakhand
1677,43,70,Haryana
1678,12,100,Himachal Pradesh
1678,7,30,Uttar Pradesh
1678,27,60,Uttarakhand
1678,37,30,Kerala
1679,42,80,Arunachal Pradesh
1679,39,100,Telangana
1679,28,80,Arunachal Pradesh
1679,44,20,Sikkim
1680,49,70,Goa
1680,18,30,Pradesh
1680,10,60,Pradesh
1680,22,100,Tamil Nadu
1680,43,20,Meghalaya
1681,21,90,Rajasthan
1681,24,10,Chhattisgarh
1682,24,90,Tamil Nadu
1683,35,20,Goa
1684,10,30,Bihar
1684,25,90,Uttarakhand
1684,40,90,Bihar
1684,44,10,Assam
1684,32,50,Chhattisgarh
1685,10,90,Haryana
1685,12,100,Madhya Pradesh
1685,48,0,Assam
1685,32,40,Tripura
1686,7,10,Haryana
1687,8,70,Arunachal Pradesh
1687,50,40,Uttarakhand
1687,34,30,Meghalaya
1687,22,50,Maharashtra
1687,15,80,Telangana
1688,50,70,Goa
1688,45,70,Sikkim
1689,2,10,Telangana
1689,39,80,Goa
1689,40,70,Sikkim
1689,21,80,Maharashtra
1689,35,30,West Bengal.
1690,31,90,Mizoram
1690,42,30,Bihar
1690,14,40,Assam
1691,19,0,Bihar
1691,40,30,Arunachal Pradesh
1691,21,30,Kerala
1691,9,90,Maharashtra
1691,16,90,Bihar
1692,23,20,Himachal Pradesh
1692,47,60,Uttar Pradesh
1692,27,50,Pradesh
1692,19,30,Jharkhand
1693,45,60,Meghalaya
1693,29,20,Meghalaya
1694,26,60,Odisha
1694,21,10,Tamil Nadu
1694,7,80,Madhya Pradesh
1694,21,40,Arunachal Pradesh
1694,20,20,Kerala
1695,37,100,Himachal Pradesh
1695,32,80,Uttarakhand
1696,29,60,Jharkhand
1696,20,100,Haryana
1697,5,40,Rajasthan
1697,20,40,Odisha
1697,8,90,Assam
1698,50,100,Goa
1698,32,0,Gujarat
1698,27,10,Karnataka
1699,3,60,Telangana
1699,37,30,Andhra Pradesh
1700,23,20,Uttar Pradesh
1700,7,10,Pradesh
1701,37,60,Mizoram
1701,20,0,Manipur
1701,17,0,Kerala
1701,24,50,Jharkhand
1701,9,70,Tamil Nadu
1702,30,50,Tripura
1702,34,70,Meghalaya
1702,23,90,Nagaland
1702,24,80,Karnataka
1703,41,70,Pradesh
1703,15,40,Pradesh
1704,37,100,Madhya Pradesh
1704,11,30,Himachal Pradesh
1704,20,70,Andhra Pradesh
1704,3,60,Odisha
1705,29,40,Odisha
1705,16,60,Maharashtra
1705,48,60,Rajasthan
1705,8,20,Tamil Nadu
1705,41,30,Chhattisgarh
1706,29,100,Odisha
1706,48,60,Pradesh
1706,16,20,Himachal Pradesh
1707,43,20,Telangana
1707,21,50,Nagaland
1707,22,20,West Bengal.
1707,5,100,Kerala
1708,13,10,Meghalaya
1708,10,60,Himachal Pradesh
1708,26,90,Manipur
1708,49,50,Himachal Pradesh
1708,9,60,Manipur
1709,17,80,Andhra Pradesh
1710,49,0,Jharkhand
1710,41,10,Himachal Pradesh
1710,13,50,Meghalaya
1711,33,100,West Bengal.
1711,41,40,Odisha
1712,47,0,Meghalaya
1712,28,0,Arunachal Pradesh
1712,20,100,Rajasthan
1712,25,50,Haryana
1712,1,70,Gujarat
1713,40,0,Himachal Pradesh
1714,12,40,Maharashtra
1714,15,80,Uttar Pradesh
1715,1,70,Uttarakhand
1715,8,30,Maharashtra
1716,26,50,Sikkim
1716,4,80,Haryana
1716,6,80,Sikkim
1717,36,40,Bihar
1717,44,50,Karnataka
1717,29,60,Goa
1718,39,60,Goa
1718,12,0,Chhattisgarh
1718,6,40,Jharkhand
1718,2,70,Meghalaya
1718,15,40,Odisha
1719,6,60,Telangana
1720,23,100,Odisha
1721,31,70,Pradesh
1721,15,70,Telangana
1721,7,90,Himachal Pradesh
1722,43,50,Rajasthan
1722,33,40,Tripura
1722,31,50,Karnataka
1722,10,50,Bihar
1723,25,20,Tamil Nadu
1723,27,90,Kerala
1723,9,0,Maharashtra
1723,7,40,West Bengal.
1723,23,20,Mizoram
1724,42,40,Meghalaya
1724,32,60,Bihar
1725,44,30,Sikkim
1725,39,40,Uttarakhand
1725,40,30,Mizoram
1726,50,50,Rajasthan
1726,34,40,Manipur
1727,16,90,Manipur
1727,49,80,Manipur
1727,4,60,Rajasthan
1727,46,40,Pradesh
1727,14,80,Bihar
1728,24,60,Madhya Pradesh
1728,38,100,Pradesh
1728,31,70,Telangana
1729,43,0,Manipur
1729,30,100,Tamil Nadu
1729,48,60,Madhya Pradesh
1729,39,80,Madhya Pradesh
1730,1,20,Uttarakhand
1730,4,30,Gujarat
1730,32,60,Pradesh
1730,20,80,West Bengal.
1730,41,40,Manipur
1731,10,0,Meghalaya
1731,32,90,Jharkhand
1732,26,50,Rajasthan
1732,32,80,Telangana
1733,34,90,Rajasthan
1733,50,20,Meghalaya
1733,43,50,Madhya Pradesh
1734,14,0,Nagaland
1734,19,0,Chhattisgarh
1735,26,50,Chhattisgarh
1735,49,50,Uttar Pradesh
1735,36,80,Karnataka
1736,31,70,Kerala
1736,33,90,Rajasthan
1736,21,90,Tripura
1736,48,20,Maharashtra
1737,6,20,Goa
1737,13,70,Manipur
1738,16,80,Madhya Pradesh
1738,50,20,Arunachal Pradesh
1739,36,100,Bihar
1739,39,90,Uttar Pradesh
1740,28,20,Pradesh
1741,30,70,Kerala
1741,26,20,Madhya Pradesh
1742,29,60,Karnataka
1742,5,20,Assam
1742,45,80,Assam
