StudentID,State,Region,,,,,,,,,,,,,,,,
134,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
135,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
135,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
135,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
136,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
136,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
136,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
137,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
137,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
137,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
137,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
138,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
138,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
138,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
138,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
138,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
139,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
139,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
139,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
140,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
141,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
141,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
141,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
141,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
142,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
142,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
142,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
143,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
143,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
143,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
144,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
144,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
144,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
144,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
144,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
145,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
145,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
146,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
146,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
146,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
147,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
147,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
148,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
149,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
149,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
150,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
150,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
150,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
150,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
151,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
151,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
151,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
151,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
152,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
153,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
153,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
153,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
153,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
154,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
154,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
154,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
154,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
154,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
155,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
155,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
155,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
156,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
156,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
157,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
157,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
158,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
158,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
158,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
159,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
159,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
159,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
160,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
160,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
160,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
161,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
161,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
161,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
161,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
162,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
162,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
162,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
162,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
162,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
163,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
163,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
163,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
164,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
164,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
165,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
166,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
166,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
166,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
167,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
167,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
168,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
168,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
168,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
168,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
168,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
169,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
170,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
170,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
170,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
170,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
170,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
171,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
172,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
172,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
172,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
173,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
174,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
174,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
175,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
175,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
175,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
175,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
176,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
176,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
176,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
177,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
177,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
177,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
178,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
179,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
180,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
181,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
181,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
181,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
181,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
182,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
182,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
182,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
182,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
182,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
183,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
183,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
183,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
184,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
184,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
184,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
184,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
184,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
185,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
185,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
186,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
186,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
187,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
187,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
187,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
188,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
188,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
188,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
188,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
188,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
189,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
189,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
189,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
189,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
190,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
190,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
190,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
190,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
191,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
192,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
192,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
192,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
192,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
193,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
193,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
193,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
194,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
195,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
195,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
195,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
195,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
196,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
196,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
196,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
196,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
196,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
197,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
197,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
197,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
197,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
198,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
198,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
198,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
198,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
198,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
199,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
199,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
200,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
200,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
200,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
200,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
201,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
201,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
201,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
201,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
202,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
202,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
202,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
203,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
203,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
203,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
204,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
204,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
205,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
206,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
206,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
206,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
206,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
207,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
207,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
207,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
208,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
208,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
208,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
208,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
209,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
209,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
209,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
210,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
211,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
212,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
212,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
213,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
213,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
214,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
214,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
214,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
215,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
215,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
216,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
216,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
216,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
216,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
217,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
217,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
217,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
217,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
218,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
218,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
218,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
218,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
219,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
219,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
219,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
219,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
219,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
220,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
220,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
221,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
222,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
222,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
222,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
222,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
222,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
223,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
224,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
225,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
225,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
225,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
225,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
225,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
226,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
226,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
226,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
226,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
226,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
227,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
228,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
228,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
228,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
229,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
229,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
230,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
230,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
230,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
231,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
231,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
232,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
232,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
232,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
232,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
232,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
233,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
233,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
233,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
233,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
234,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
234,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
234,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
234,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
234,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
235,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
235,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
235,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
236,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
236,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
237,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
237,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
237,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
237,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
238,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
238,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
238,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
238,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
238,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
239,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
239,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
239,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
239,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
239,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
240,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
240,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
240,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
240,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
241,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
241,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
241,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
241,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
241,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
242,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
242,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
242,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
243,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
244,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
245,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
246,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
246,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
246,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
246,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
246,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
247,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
247,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
247,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
247,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
248,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
248,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
249,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
249,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
249,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
249,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
249,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
250,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
250,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
251,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
251,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
251,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
251,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
251,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
252,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
252,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
253,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
253,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
254,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
254,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
254,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
255,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
255,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
255,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
256,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
256,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
256,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
256,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
256,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
257,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
257,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
257,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
257,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
257,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
258,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
259,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
259,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
260,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
260,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
260,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
260,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
260,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
261,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
261,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
262,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
262,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
262,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
262,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
262,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
263,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
263,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
263,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
263,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
263,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
264,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
264,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
265,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
265,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
265,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
265,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
266,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
266,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
266,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
267,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
